/home/eduardburlacu/miniconda3/bin/conda run -n fedprox --no-capture-output python /home/eduardburlacu/Inference/code.py 
+---------------------------------------------------+
|             train/test log likelihood             |
+-------+---------------------+---------------------+
| # it. |      train loss     |      test loss      |
|  2827 | -0.21148408702869387 | -0.24831629812218112 |
|  2828 | -0.21147731867818093 | -0.24830995676720702 |
|  2829 | -0.21147055479192217 | -0.24830362055439267 |
|  2830 | -0.21146379536545676 | -0.24829728947861326 |
|  2831 | -0.21145704039432928 | -0.2482909635347489  |
|  2832 | -0.21145028987409062 | -0.24828464271768705 |
|  2833 | -0.21144354380029756 | -0.2482783270223215  |
|  2834 | -0.21143680216851282 | -0.24827201644355282 |
|  2835 | -0.21143006497430517 | -0.24826571097628702 |
|  2836 | -0.2114233322132491  | -0.24825941061543716 |
|  2837 | -0.21141660388092504 | -0.24825311535592262 |
|  2838 | -0.21140987997291977 | -0.24824682519266908 |
|  2839 | -0.21140316048482538 | -0.24824054012060873 |
|  2840 | -0.2113964454122401  | -0.24823426013468025 |
|  2841 | -0.21138973475076825 | -0.2482279852298281  |
|  2842 | -0.2113830284960197  | -0.24822171540100346 |
|  2843 | -0.21137632664361028 | -0.24821545064316416 |
|  2844 | -0.2113696291891618  | -0.24820919095127367 |
|  2845 | -0.2113629361283019  | -0.24820293632030244 |
|  2846 | -0.21135624745666384 | -0.24819668674522682 |
|  2847 | -0.21134956316988693 | -0.24819044222102934 |
|  2848 | -0.2113428832636162  | -0.24818420274269928 |
|  2849 | -0.2113362077335026  | -0.24817796830523178 |
|  2850 | -0.21132953657520268 | -0.24817173890362862 |
|  2851 | -0.21132286978437897 | -0.24816551453289754 |
|  2852 | -0.21131620735669962 | -0.2481592951880525  |
|  2853 | -0.21130954928783868 | -0.24815308086411364 |
|  2854 | -0.21130289557347595 | -0.24814687155610815 |
|  2855 | -0.2112962462092969  | -0.24814066725906828 |
|  2856 | -0.21128960119099274 | -0.24813446796803304 |
|  2857 | -0.21128296051426054 | -0.2481282736780477  |
|  2858 | -0.21127632417480285 | -0.24812208438416364 |
|  2859 | -0.2112696921683282  | -0.2481159000814386  |
|  2860 | -0.21126306449055085 | -0.24810972076493573 |
|  2861 | -0.21125644113719033 | -0.2481035464297254  |
|  2862 | -0.2112498221039723  | -0.24809737707088325 |
|  2863 | -0.21124320738662797 | -0.24809121268349194 |
|  2864 | -0.21123659698089406 | -0.24808505326263922 |
|  2865 | -0.21122999088251312 | -0.2480788988034201  |
|  2866 | -0.21122338908723332 | -0.24807274930093462 |
|  2867 | -0.21121679159080844 | -0.24806660475028988 |
|  2868 | -0.21121019838899788 | -0.24806046514659813 |
|  2869 | -0.21120360947756667 | -0.24805433048497863 |
|  2870 | -0.21119702485228545 | -0.24804820076055598 |
|  2871 | -0.21119044450893049 | -0.24804207596846128 |
|  2872 | -0.21118386844328355 | -0.2480359561038316  |
|  2873 | -0.2111772966511321  | -0.2480298411618103  |
|  2874 | -0.21117072912826917 | -0.24802373113754592 |
|  2875 | -0.21116416587049336 | -0.24801762602619398 |
|  2876 | -0.21115760687360854 | -0.24801152582291563 |
|  2877 | -0.21115105213342467 | -0.24800543052287785 |
|  2878 | -0.2111445016457568  | -0.24799934012125427 |
|  2879 | -0.2111379554064256  | -0.2479932546132238  |
|  2880 | -0.21113141341125752 | -0.2479871739939714  |
|  2881 | -0.21112487565608398 | -0.24798109825868891 |
|  2882 | -0.2111183421367425  | -0.24797502740257285 |
|  2883 | -0.2111118128490758  | -0.2479689614208263  |
|  2884 | -0.21110528778893203 | -0.24796290030865858 |
|  2885 | -0.21109876695216492 | -0.24795684406128443 |
|  2886 | -0.21109225033463375 | -0.24795079267392503 |
|  2887 | -0.21108573793220298 | -0.24794474614180698 |
|  2888 | -0.21107922974074275 | -0.24793870446016342 |
|  2889 | -0.2110727257561286  | -0.2479326676242324  |
|  2890 | -0.21106622597424152 | -0.24792663562925873 |
|  2891 | -0.21105973039096781 | -0.24792060847049285 |
|  2892 | -0.21105323900219916 | -0.24791458614319076 |
|  2893 | -0.21104675180383295 | -0.24790856864261532 |
|  2894 | -0.2110402687917715  | -0.24790255596403402 |
|  2895 | -0.21103378996192312 | -0.2478965481027209  |
|  2896 | -0.21102731531020077 | -0.24789054505395547 |
|  2897 | -0.2110208448325234  | -0.24788454681302383 |
|  2898 | -0.21101437852481503 | -0.2478785533752167  |
|  2899 | -0.21100791638300503 | -0.24787256473583177 |
|  2900 | -0.21100145840302825 | -0.24786658089017188 |
|  2901 | -0.2109950045808246  | -0.24786060183354583 |
|  2902 | -0.21098855491233967 | -0.24785462756126805 |
|  2903 | -0.2109821093935242  | -0.24784865806865916 |
|  2904 | -0.21097566802033413 | -0.2478426933510452  |
|  2905 | -0.21096923078873067 | -0.2478367334037582  |
|  2906 | -0.21096279769468082 | -0.2478307782221355  |
|  2907 | -0.21095636873415619 | -0.24782482780152082 |
|  2908 | -0.21094994390313418 | -0.24781888213726316 |
|  2909 | -0.21094352319759693 | -0.2478129412247174  |
|  2910 | -0.21093710661353257 | -0.24780700505924413 |
|  2911 | -0.2109306941469336  | -0.2478010736362097  |
|  2912 | -0.21092428579379863 | -0.24779514695098623 |
|  2913 | -0.21091788155013078 | -0.24778922499895104 |
|  2914 | -0.21091148141193877 | -0.24778330777548802 |
|  2915 | -0.21090508537523653 | -0.24777739527598575 |
|  2916 | -0.21089869343604314 | -0.24777148749583922 |
|  2917 | -0.21089230559038277 |  -0.247765584430449  |
|  2918 | -0.21088592183428484 | -0.24775968607522067 |
|  2919 | -0.2108795421637842  | -0.2477537924255663  |
|  2920 | -0.21087316657492036 | -0.2477479034769028  |
|  2921 | -0.2108667950637385  | -0.24774201922465333 |
|  2922 | -0.21086042762628854 | -0.24773613966424687 |
|  2923 | -0.21085406425862596 | -0.24773026479111698 |
|  2924 | -0.21084770495681104 | -0.24772439460070358 |
|  2925 | -0.21084134971690943 | -0.24771852908845213 |
|  2926 | -0.21083499853499166 | -0.24771266824981353 |
|  2927 | -0.21082865140713344 | -0.24770681208024414 |
|  2928 | -0.21082230832941587 | -0.2477009605752065  |
|  2929 | -0.2108159692979247  | -0.2476951137301677  |
|  2930 | -0.21080963430875108 | -0.24768927154060122 |
|  2931 | -0.2108033033579913  | -0.24768343400198592 |
|  2932 | -0.2107969764417463  | -0.24767760110980577 |
|  2933 | -0.21079065355612264 | -0.24767177285955078 |
|  2934 | -0.21078433469723126 | -0.24766594924671625 |
|  2935 | -0.21077801986118908 | -0.24766013026680278 |
|  2936 | -0.2107717090441171  | -0.24765431591531673 |
|  2937 | -0.21076540224214185 | -0.24764850618777015 |
|  2938 | -0.21075909945139493 | -0.24764270107968012 |
|  2939 | -0.2107528006680127  | -0.24763690058656962 |
|  2940 | -0.21074650588813676 | -0.24763110470396657 |
|  2941 | -0.21074021510791366 | -0.24762531342740496 |
|  2942 | -0.2107339283234947  | -0.2476195267524239  |
|  2943 | -0.21072764553103662 | -0.2476137446745679  |
|  2944 | -0.2107213667267006  | -0.2476079671893867  |
|  2945 | -0.21071509190665325 | -0.24760219429243635 |
|  2946 | -0.21070882106706576 | -0.24759642597927722 |
|  2947 | -0.21070255420411474 | -0.24759066224547602 |
|  2948 | -0.2106962913139813  | -0.24758490308660386 |
|  2949 | -0.21069003239285153 | -0.24757914849823834 |
|  2950 | -0.2106837774369168  | -0.2475733984759615  |
|  2951 | -0.21067752644237295 | -0.24756765301536154 |
|  2952 | -0.2106712794054212  | -0.24756191211203177 |
|  2953 | -0.21066503632226719 | -0.2475561757615703  |
|  2954 | -0.21065879718912178 | -0.24755044395958115 |
|  2955 | -0.21065256200220073 | -0.24754471670167416 |
|  2956 | -0.21064633075772446 |  -0.247538993983463  |
|  2957 | -0.21064010345191833 | -0.24753327580056847 |
|  2958 | -0.21063388008101275 | -0.24752756214861546 |
|  2959 | -0.21062766064124283 | -0.24752185302323454 |
|  2960 | -0.2106214451288485  | -0.2475161484200616  |
|  2961 | -0.21061523354007458 | -0.24751044833473798 |
|  2962 | -0.2106090258711708  | -0.24750475276290992 |
|  2963 | -0.2106028221183916  | -0.2474990617002294  |
|  2964 | -0.21059662227799636 | -0.24749337514235314 |
|  2965 | -0.21059042634624908 | -0.24748769308494384 |
|  2966 | -0.21058423431941875 | -0.24748201552366894 |
|  2967 | -0.21057804619377918 | -0.24747634245420072 |
|  2968 | -0.21057186196560856 | -0.2474706738722181  |
|  2969 | -0.21056568163119052 | -0.24746500977340388 |
|  2970 | -0.21055950518681293 | -0.24745935015344656 |
|  2971 | -0.2105533326287688  | -0.24745369500804018 |
|  2972 | -0.21054716395335546 | -0.2474480443328834  |
|  2973 | -0.21054099915687538 | -0.24744239812368043 |
|  2974 | -0.21053483823563565 | -0.2474367563761406  |
|  2975 | -0.21052868118594809 | -0.24743111908597853 |
|  2976 | -0.21052252800412913 | -0.24742548624891408 |
|  2977 | -0.2105163786865001  | -0.2474198578606719  |
|  2978 | -0.21051023322938697 | -0.24741423391698197 |
|  2979 | -0.21050409162912032 | -0.24740861441357992 |
|  2980 | -0.21049795388203574 | -0.24740299934620608 |
|  2981 | -0.21049181998447308 | -0.24739738871060551 |
|  2982 | -0.21048568993277728 | -0.24739178250252924 |
|  2983 | -0.21047956372329754 | -0.24738618071773302 |
|  2984 | -0.2104734413523881  | -0.24738058335197763 |
|  2985 | -0.21046732281640765 | -0.24737499040102923 |
|  2986 | -0.2104612081117196  |  -0.247369401860659  |
|  2987 | -0.21045509723469188 | -0.24736381772664282 |
|  2988 | -0.2104489901816974  | -0.24735823799476242 |
|  2989 | -0.21044288694911345 | -0.24735266266080377 |
|  2990 | -0.21043678753332182 | -0.2473470917205589  |
|  2991 | -0.2104306919307092  | -0.24734152516982366 |
|  2992 | -0.21042460013766662 | -0.2473359630044003  |
|  2993 | -0.2104185121505899  | -0.24733040522009517 |
|  2994 | -0.21041242796587944 | -0.24732485181271988 |
|  2995 | -0.2104063475799402  | -0.24731930277809103 |
|  2996 | -0.21040027098918165 | -0.2473137581120313  |
|  2997 | -0.21039419819001798 | -0.24730821781036635 |
|  2998 | -0.21038812917886773 | -0.24730268186892843 |
|  2999 | -0.21038206395215425 | -0.24729715028355465 |
|  3000 | -0.21037600250630517 | -0.24729162305008637 |
|  3001 | -0.21036994483775295 | -0.24728610016437055 |
|  3002 | -0.21036389094293448 | -0.2472805816222593  |
|  3003 | -0.21035784081829104 | -0.24727506741960908 |
|  3004 | -0.21035179446026853 | -0.24726955755228147 |
|  3005 | -0.21034575186531737 | -0.24726405201614368 |
|  3006 | -0.21033971302989257 | -0.24725855080706696 |
|  3007 | -0.21033367795045346 |  -0.247253053920928  |
|  3008 | -0.2103276466234641  | -0.24724756135360867 |
|  3009 | -0.2103216190453928  | -0.24724207310099522 |
|  3010 | -0.21031559521271256 | -0.2472365891589789  |
|  3011 | -0.21030957512190057 | -0.24723110952345664 |
|  3012 | -0.2103035587694388  | -0.24722563419032906 |
|  3013 | -0.21029754615181362 | -0.24722016315550255 |
|  3014 | -0.21029153726551555 | -0.24721469641488875 |
|  3015 | -0.21028553210703996 | -0.2472092339644028  |
|  3016 | -0.21027953067288635 | -0.2472037757999658  |
|  3017 | -0.21027353295955892 | -0.24719832191750352 |
|  3018 | -0.21026753896356595 | -0.24719287231294657 |
|  3019 | -0.21026154868142055 | -0.24718742698223065 |
|  3020 | -0.2102555621096399  | -0.24718198592129564 |
|  3021 | -0.21024957924474572 | -0.24717654912608697 |
|  3022 | -0.21024360008326418 | -0.2471711165925546  |
|  3023 | -0.2102376246217257  | -0.2471656883166533  |
|  3024 | -0.21023165285666529 | -0.2471602642943428  |
|  3025 |  -0.210225684784622  | -0.24715484452158787 |
|  3026 | -0.21021972040213968 | -0.24714942899435743 |
|  3027 | -0.2102137597057661  | -0.24714401770862554 |
|  3028 | -0.21020780269205375 | -0.24713861066037157 |
|  3029 | -0.2102018493575592  | -0.24713320784557857 |
|  3030 | -0.21019589969884359 | -0.24712780926023567 |
|  3031 | -0.21018995371247218 | -0.24712241490033585 |
|  3032 | -0.21018401139501475 | -0.24711702476187697 |
|  3033 | -0.21017807274304537 | -0.2471116388408624  |
|  3034 | -0.21017213775314217 | -0.24710625713329915 |
|  3035 | -0.21016620642188788 | -0.24710087963519978 |
|  3036 | -0.2101602787458696  | -0.2470955063425814  |
|  3037 | -0.21015435472167832 | -0.24709013725146572 |
|  3038 | -0.21014843434590957 | -0.24708477235787932 |
|  3039 | -0.21014251761516334 | -0.24707941165785324 |
|  3040 | -0.2101366045260435  | -0.24707405514742395 |
|  3041 | -0.21013069507515844 | -0.2470687028226316  |
|  3042 | -0.21012478925912087 | -0.2470633546795219  |
|  3043 | -0.2101188870745475  | -0.24705801071414477 |
|  3044 | -0.21011298851805954 | -0.24705267092255503 |
|  3045 | -0.21010709358628218 | -0.24704733530081213 |
|  3046 | -0.21010120227584522 | -0.24704200384498023 |
|  3047 | -0.2100953145833823  |  -0.247036676551128  |
|  3048 | -0.2100894305055316  | -0.24703135341532928 |
|  3049 | -0.21008355003893514 | -0.24702603443366158 |
|  3050 | -0.2100776731802395  | -0.24702071960220834 |
|  3051 | -0.21007179992609526 | -0.24701540891705623 |
|  3052 | -0.21006593027315737 | -0.2470101023742979  |
|  3053 | -0.2100600642180848  | -0.24700479997002947 |
|  3054 | -0.21005420175754064 | -0.2469995017003531  |
|  3055 | -0.21004834288819255 |  -0.246994207561374  |
|  3056 | -0.21004248760671185 | -0.2469889175492025  |
|  3057 | -0.2100366359097744  | -0.24698363165995435 |
|  3058 | -0.21003078779405993 | -0.2469783498897489  |
|  3059 | -0.21002494325625265 | -0.24697307223471035 |
|  3060 | -0.21001910229304058 | -0.24696779869096794 |
|  3061 | -0.21001326490111608 | -0.2469625292546549  |
|  3062 | -0.21000743107717557 | -0.2469572639219092  |
|  3063 | -0.2100016008179197  | -0.2469520026888734  |
|  3064 | -0.20999577412005302 | -0.24694674555169474 |
|  3065 | -0.20998995098028433 | -0.24694149250652514 |
|  3066 | -0.20998413139532648 | -0.24693624354952046 |
|  3067 | -0.20997831536189665 | -0.24693099867684162 |
|  3068 | -0.20997250287671576 | -0.24692575788465387 |
|  3069 | -0.20996669393650896 | -0.24692052116912702 |
|  3070 | -0.2099608885380057  | -0.24691528852643552 |
|  3071 | -0.20995508667793905 | -0.24691005995275803 |
|  3072 | -0.2099492883530465  | -0.24690483544427808 |
|  3073 | -0.20994349356006953 | -0.24689961499718335 |
|  3074 | -0.20993770229575362 | -0.24689439860766638 |
|  3075 | -0.20993191455684823 | -0.24688918627192372 |
|  3076 | -0.2099261303401071  | -0.24688397798615688 |
|  3077 | -0.20992034964228773 | -0.2468787737465715  |
|  3078 | -0.20991457246015183 | -0.2468735735493777  |
|  3079 | -0.2099087987904651  | -0.24686837739079054 |
|  3080 | -0.20990302862999713 | -0.24686318526702875 |
|  3081 | -0.2098972619755217  | -0.24685799717431614 |
|  3082 | -0.20989149882381658 | -0.24685281310888044 |
|  3083 | -0.20988573917166334 | -0.24684763306695465 |
|  3084 | -0.20987998301584782 | -0.24684245704477503 |
|  3085 | -0.20987423035315964 | -0.2468372850385834  |
|  3086 | -0.20986848118039234 | -0.24683211704462507 |
|  3087 | -0.20986273549434373 | -0.24682695305915037 |
|  3088 | -0.20985699329181529 | -0.2468217930784136  |
|  3089 | -0.2098512545696128  | -0.24681663709867402 |
|  3090 | -0.20984551932454548 | -0.2468114851161946  |
|  3091 | -0.20983978755342708 | -0.24680633712724334 |
|  3092 | -0.2098340592530748  | -0.2468011931280917  |
|  3093 | -0.20982833442031013 | -0.2467960531150167  |
|  3094 | -0.20982261305195823 | -0.24679091708429873 |
|  3095 | -0.20981689514484841 | -0.2467857850322234  |
|  3096 | -0.20981118069581378 | -0.2467806569550796  |
|  3097 | -0.20980546970169128 | -0.24677553284916157 |
|  3098 | -0.20979976215932208 | -0.24677041271076733 |
|  3099 | -0.2097940580655508  | -0.24676529653619952 |
|  3100 | -0.2097883574172263  | -0.2467601843217648  |
|  3101 | -0.20978266021120107 | -0.2467550760637744  |
|  3102 | -0.20977696644433177 | -0.24674997175854352 |
|  3103 | -0.20977127611347876 | -0.24674487140239232 |
|  3104 | -0.20976558921550625 | -0.24673977499164473 |
|  3105 | -0.20975990574728243 | -0.2467346825226289  |
|  3106 | -0.20975422570567928 | -0.24672959399167776 |
|  3107 | -0.20974854908757246 | -0.24672450939512808 |
|  3108 | -0.20974287588984197 | -0.2467194287293209  |
|  3109 | -0.20973720610937108 | -0.2467143519906022  |
|  3110 | -0.20973153974304723 | -0.24670927917532098 |
|  3111 | -0.20972587678776164 | -0.24670421027983205 |
|  3112 | -0.20972021724040935 | -0.2466991453004931  |
|  3113 | -0.20971456109788922 | -0.24669408423366662 |
|  3114 | -0.20970890835710373 | -0.24668902707571952 |
|  3115 | -0.2097032590149595  | -0.24668397382302282 |
|  3116 | -0.20969761306836662 | -0.24667892447195172 |
|  3117 | -0.20969197051423932 | -0.24667387901888524 |
|  3118 | -0.20968633134949533 | -0.24666883746020737 |
|  3119 | -0.2096806955710563  | -0.24666379979230568 |
|  3120 | -0.20967506317584764 | -0.24665876601157272 |
|  3121 | -0.2096694341607986  | -0.24665373611440422 |
|  3122 | -0.20966380852284197 | -0.24664871009720066 |
|  3123 | -0.20965818625891447 | -0.24664368795636687 |
|  3124 | -0.20965256736595655 | -0.2466386696883113  |
|  3125 | -0.20964695184091242 | -0.2466336552894473  |
|  3126 | -0.20964133968073007 | -0.2466286447561917  |
|  3127 | -0.20963573088236123 | -0.24662363808496587 |
|  3128 | -0.2096301254427612  | -0.24661863527219544 |
|  3129 | -0.20962452335888904 | -0.2466136363143098  |
|  3130 | -0.20961892462770781 | -0.24660864120774267 |
|  3131 | -0.20961332924618398 | -0.24660364994893208 |
|  3132 | -0.2096077372112879  | -0.24659866253432014 |
|  3133 | -0.2096021485199934  | -0.24659367896035256 |
|  3134 | -0.2095965631692783  | -0.24658869922347962 |
|  3135 | -0.20959098115612387 | -0.24658372332015602 |
|  3136 | -0.20958540247751528 | -0.24657875124684012 |
|  3137 | -0.20957982713044132 | -0.24657378299999447 |
|  3138 | -0.2095742551118942  | -0.24656881857608579 |
|  3139 | -0.20956868641887014 | -0.24656385797158475 |
|  3140 | -0.20956312104836886 | -0.2465589011829664  |
|  3141 | -0.20955755899739387 | -0.24655394820670942 |
|  3142 | -0.20955200026295207 | -0.2465489990392968  |
|  3143 | -0.2095464448420542  |  -0.246544053677216  |
|  3144 | -0.20954089273171475 | -0.24653911211695761 |
|  3145 | -0.2095353439289515  | -0.24653417435501712 |
|  3146 | -0.20952979843078634 | -0.24652924038789384 |
|  3147 | -0.20952425623424428 | -0.24652431021209104 |
|  3148 | -0.2095187173363543  | -0.24651938382411578 |
|  3149 | -0.20951318173414882 | -0.24651446122047957 |
|  3150 |  -0.209507649424664  | -0.24650954239769798 |
|  3151 | -0.20950212040493935 | -0.24650462735229006 |
|  3152 | -0.20949659467201848 | -0.24649971608077942 |
